   10000   60000
     406     506     100  100000
     406     306     100  100000
     406    1332     -29      56
     406    9594     -65      81
     407     408     100  100000
     407     406     100  100000
     407     507     100  100000
     407     307     100  100000
     407    8379     -58      48
     407    9571      40      98
     408     409     100  100000
     408     407     100  100000
     408     508     100  100000
     408     308     100  100000
     408    2743      31      58
     408    8206      47      60
     409     410     100  100000
     409     408     100  100000
     409     509     100  100000
     409     309     100  100000
     409    9246      68      27
     409    7842     -91      14
     410     411     100  100000
     410     409     100  100000
     410     510     100  100000
     410     310     100  100000
     410    1637      -6      74
     410    3092       6      52
     411     412     100  100000
     411     410     100  100000
     411     511     100  100000
     411     311     100  100000
     411    5518       8      62
     411    7101     -26      83
     412     413     100  100000
     412     411     100  100000
     412     512     100  100000
     412     312     100  100000
     412    2650      53      73
     412    1709     -60      50
     413     414     100  100000
     413     412     100  100000
     413     513     100  100000
     413     313     100  100000
     413    2089     -32      17
     413    9895     -26      63
     414     415     100  100000
     414     413     100  100000
     414     514     100  100000
     414     314     100  100000
     414    9528      13      47
     414    5458      43      78
     415     416     100  100000
     415     414     100  100000
     415     515     100  100000
     415     315     100  100000
     415    8719      22      82
     415    3601      43      85
     416     417     100  100000
     416     415     100  100000
     416     516     100  100000
     416     316     100  100000
     416    8741     -90      99
     416    9466     -19      99
     417     418     100  100000
     417     416     100  100000
     417     517     100  100000
     417     317     100  100000
     417    1229      48      19
     417    6711      10      91
     418     419     100  100000
     418     417     100  100000
     418     518     100  100000
     418     318     100  100000
     418    8783      75      42
     418     923      80      40
     419     420     100  100000
     419     418     100  100000
     419     519     100  100000
     419     319     100  100000
     419    7365      -9      65
     419    9951      16      48
     420     421     100  100000
     420     419     100  100000
     420     520     100  100000
     420     320     100  100000
     420    3416     -34      44
     420     813     -26      80
     421     422     100  100000
     421     420     100  100000
     421     521     100  100000
     421     321     100  100000
     421    6373      61      65
     421    1809      57      27
     422     423     100  100000
     422     421     100  100000
     422     522     100  100000
     422     322     100  100000
     422    7668     -23      48
     422    1133      57      11
     423     424     100  100000
     423     422     100  100000
     423     523     100  100000
     423     323     100  100000
     423    2659      29      20
     423    5341      16      48
     424     425     100  100000
     424     423     100  100000
     424     524     100  100000
     424     324     100  100000
     424    9709     -28      40
     424     849      47      15
     425     426     100  100000
     425     424     100  100000
     425     525     100  100000
     425     325     100  100000
     425    6407      80      38
     425    3479      60      57
     426     427     100  100000
     426     425     100  100000
     426     526     100  100000
     426     326     100  100000
     426    7575      47      50
     426    2509      59      49
     427     428     100  100000
     427     426     100  100000
     427     527     100  100000
     427     327     100  100000
     427    8166      39      37
     427    6113     -99      21
     428     429     100  100000
     428     427     100  100000
     428     528     100  100000
     428     328     100  100000
     428    4049     -37      39
     428    6899      99      99
     429     430     100  100000
     429     428     100  100000
     429     529     100  100000
     429     329     100  100000
     429     687     -20      75
     429    9318     -69      87
     430     431     100  100000
     430     429     100  100000
     430     530     100  100000
     430     330     100  100000
     430    5943      93      68
     430    3225      50      24
     431     432     100  100000
     431     430     100  100000
     431     531     100  100000
     431     331     100  100000
     431    1748      38      50
     431    4396      88      28
     432     433     100  100000
     432     431     100  100000
     432     532     100  100000
     432     332     100  100000
     432    2968     -78      45
     432    3622     -83      95
     433     434     100  100000
     433     432     100  100000
     433     533     100  100000
     433     333     100  100000
     433    1398      81      62
     433    8260      98      43
     434     435     100  100000
     434     433     100  100000
     434     534     100  100000
     434     334     100  100000
     434    1010      95      26
     434    7180     -23      95
     435     436     100  100000
     435     434     100  100000
     435     535     100  100000
     435     335     100  100000
     435    5093      28      65
     435    9211      -6      18
     436     437     100  100000
     436     435     100  100000
     436     536     100  100000
     436     336     100  100000
     436    9333      90      72
     436    7654      10      56
     437     438     100  100000
     437     436     100  100000
     437     537     100  100000
     437     337     100  100000
     437    2359     -30      66
     437    5506     -19      64
     438     439     100  100000
     438     437     100  100000
     438     538     100  100000
     438     338     100  100000
     438       8     -54      72
     438    2771      14      14
     439     440     100  100000
     439     438     100  100000
     439     539     100  100000
     439     339     100  100000
     439    6540     -27      32
     439    9422     -54      51
     440     441     100  100000
     440     439     100  100000
     440     540     100  100000
     440     340     100  100000
     440    8433      36      87
     440    1641      54      89
     441     442     100  100000
     441     440     100  100000
     441     541     100  100000
     441     341     100  100000
     441    3828     -24      67
     441     574     -44      83
     442     443     100  100000
     442     441     100  100000
     442     542     100  100000
     442     342     100  100000
     442    5549     -74      27
     442    9103      98      28
     443     444     100  100000
     443     442     100  100000
     443     543     100  100000
     443     343     100  100000
     443     833      37      15
     443     194     -75      51
     444     445     100  100000
     444     443     100  100000
     444     544     100  100000
     444     344     100  100000
     444    2207     -28      33
     444    3315       6      34
     445     446     100  100000
     445     444     100  100000
     445     545     100  100000
     445     345     100  100000
     445    4347      76      93
     445    5743     -48      58
     446     447     100  100000
     446     445     100  100000
     446     546     100  100000
     446     346     100  100000
     446    3842      13      14
     446    9200      20      46
     447     448     100  100000
     447     446     100  100000
     447     547     100  100000
     447     347     100  100000
     447    9805     -87      20
     447     899      15      83
     448     449     100  100000
     448     447     100  100000
     448     548     100  100000
     448     348     100  100000
     448    9731     -18      21
     448    5995     -75      92
     449     450     100  100000
     449     448     100  100000
     449     549     100  100000
     449     349     100  100000
     449    6823      70      50
     449    9715     -22      29
     450     451     100  100000
     450     449     100  100000
     450     550     100  100000
     450     350     100  100000
     450    3874     -29      16
     450    5551     -72      41
     451     452     100  100000
     451     450     100  100000
     451     551     100  100000
     451     351     100  100000
     451    8592     -47      64
     451    4834     -29      51
     452     453     100  100000
     452     451     100  100000
     452     552     100  100000
     452     352     100  100000
     452    3879      51      61
     452    5486      91      67
     453     454     100  100000
     453     452     100  100000
     453     553     100  100000
     453     353     100  100000
     453    6071       0      37
     453    3921      55      93
     454     455     100  100000
     454     453     100  100000
     454     554     100  100000
     454     354     100  100000
     454    8588       8      62
     454    8330      99      62
     455     456     100  100000
     455     454     100  100000
     455     555     100  100000
     455     355     100  100000
     455    1505     -51      57
     455    6443     -16      85
     456     457     100  100000
     456     455     100  100000
     456     556     100  100000
     456     356     100  100000
     456    3560     -62      92
     456    4891       7      15
     457     458     100  100000
     457     456     100  100000
     457     557     100  100000
     457     357     100  100000
     457    5981     -99      74
     457    9192      43      21
     458     459     100  100000
     458     457     100  100000
     458     558     100  100000
     458     358     100  100000
     458    5485      20      35
     458    2795     -27      53
     459     460     100  100000
     459     458     100  100000
     459     559     100  100000
     459     359     100  100000
     459    8346      37      59
     459    6109      58      35
     460     461     100  100000
     460     459     100  100000
     460     560     100  100000
     460     360     100  100000
     460    5340     -88      79
     460    5384     -76      33
     461     462     100  100000
     461     460     100  100000
     461     561     100  100000
     461     361     100  100000
     461    6911     -76      78
     461    2055      47      84
     462     463     100  100000
     462     461     100  100000
     462     562     100  100000
     462     362     100  100000
     462    2523     -38      73
     462    5125     -18      82
     463     464     100  100000
     463     462     100  100000
     463     563     100  100000
     463     363     100  100000
     463    9360     -68      47
     463    1401     -62      52
     464     465     100  100000
     464     463     100  100000
     464     564     100  100000
     464     364     100  100000
     464    9820      68      92
     464    1834      48      44
     465     466     100  100000
     465     464     100  100000
     465     565     100  100000
     465     365     100  100000
     465    2525      49      72
     465     799      89      32
     466     467     100  100000
     466     465     100  100000
     466     566     100  100000
     466     366     100  100000
     466    7070      91      55
     466    3362     -23      77
     467     468     100  100000
     467     466     100  100000
     467     567     100  100000
     467     367     100  100000
     467    1321     -95      22
     467    4167      59      90
     468     469     100  100000
     468     467     100  100000
     468     568     100  100000
     468     368     100  100000
     468     979      90      20
     468    5965     -98      15
     469     470     100  100000
     469     468     100  100000
     469     569     100  100000
     469     369     100  100000
     469    2182     -57      12
     469    7940      75      27
     470     471     100  100000
     470     469     100  100000
     470     570     100  100000
     470     370     100  100000
     470    3230     -31      90
     470    9276     -98      57
     471     472     100  100000
     471     470     100  100000
     471     571     100  100000
     471     371     100  100000
     471    6139      89      85
     471    8391       7      82
     472     473     100  100000
     472     471     100  100000
     472     572     100  100000
     472     372     100  100000
     472    6896     -11      44
     472    4043     -64      30
     473     474     100  100000
     473     472     100  100000
     473     573     100  100000
     473     373     100  100000
     473    7977       3      83
     473    2666      27      22
     474     475     100  100000
     474     473     100  100000
     474     574     100  100000
     474     374     100  100000
     474    1201      96      66
     474    7328     -53      41
     475     476     100  100000
     475     474     100  100000
     475     575     100  100000
     475     375     100  100000
     475    6612      51      43
     475    5902     -15      94
     476     477     100  100000
     476     475     100  100000
     476     576     100  100000
     476     376     100  100000
     476    9040      96      79
     476     614      18      65
     477     478     100  100000
     477     476     100  100000
     477     577     100  100000
     477     377     100  100000
     477    8123     -24      31
     477    5890     -14      26
     478     479     100  100000
     478     477     100  100000
     478     578     100  100000
     478     378     100  100000
     478    1451     -44      13
     478    3857      74      31
     479     480     100  100000
     479     478     100  100000
     479     579     100  100000
     479     379     100  100000
     479    3010      72      47
     479    6713     -76      82
     480     481     100  100000
     480     479     100  100000
     480     580     100  100000
     480     380     100  100000
     480    7895      66      48
     480    6225      83      35
     481     482     100  100000
     481     480     100  100000
     481     581     100  100000
     481     381     100  100000
     481    1714      70      62
     481    2693      93      58
     482     483     100  100000
     482     481     100  100000
     482     582     100  100000
     482     382     100  100000
     482    5529     -68      64
     482    1850      99      57
     483     484     100  100000
     483     482     100  100000
     483     583     100  100000
     483     383     100  100000
     483    9179      25      52
     483    5333       4      71
     484     485     100  100000
     484     483     100  100000
     484     584     100  100000
     484     384     100  100000
     484    5356     -43      51
     484    4342     -65      73
     485     486     100  100000
     485     484     100  100000
     485     585     100  100000
     485     385     100  100000
     485     219     -42      25
     485    2864      54      31
     486     487     100  100000
     486     485     100  100000
     486     586     100  100000
     486     386     100  100000
     486    4471     -59      16
     486    8888      70      72
     487     488     100  100000
     487     486     100  100000
     487     587     100  100000
     487     387     100  100000
     487    8081      84      54
     487    7634     -37      70
     488     489     100  100000
     488     487     100  100000
     488     588     100  100000
     488     388     100  100000
     488    7204      51      75
     488    7926      94      70
     489     490     100  100000
     489     488     100  100000
     489     589     100  100000
     489     389     100  100000
     489    3484     -52      99
     489    7514      53      11
     490     491     100  100000
     490     489     100  100000
     490     590     100  100000
     490     390     100  100000
     490    6449     -36      31
     490     303      31      98
     491     492     100  100000
     491     490     100  100000
     491     591     100  100000
     491     391     100  100000
     491    6450      76      97
     491    6733       9      34
     492     493     100  100000
     492     491     100  100000
     492     592     100  100000
     492     392     100  100000
     492    8918      -3      68
     492    4984     -32      11
     493     494     100  100000
     493     492     100  100000
     493     593     100  100000
     493     393     100  100000
     493    7784      14      22
     493    7300       9      95
     494     495     100  100000
     494     493     100  100000
     494     594     100  100000
     494     394     100  100000
     494     900     -86      73
     494    5709     -19      85
     495     496     100  100000
     495     494     100  100000
     495     595     100  100000
     495     395     100  100000
     495    4404      80      84
     495    8202      40      10
     496     497     100  100000
     496     495     100  100000
     496     596     100  100000
     496     396     100  100000
     496    6449      61      25
     496     393     -79      45
     497     498     100  100000
     497     496     100  100000
     497     597     100  100000
     497     397     100  100000
     497    6930     -55      54
     497    3882     -98      50
     498     499     100  100000
     498     497     100  100000
     498     598     100  100000
     498     398     100  100000
     498    2885     -77      29
     498    6471      56      57
     499     500     100  100000
     499     498     100  100000
     499     599     100  100000
     499     399     100  100000
     499    5207     -40      97
     499    4770      51      72
     500     401     100  100000
     500     499     100  100000
     500     600     100  100000
     500     400     100  100000
     500    1290     -82      52
     500    7781     -54      58
     501     502     100  100000
     501     600     100  100000
     501     601     100  100000
     501     401     100  100000
     501    8308      79      19
     501    1327      98      75
     502     503     100  100000
     502     501     100  100000
     502     602     100  100000
     502     402     100  100000
     502    7698      64      53
     502    5485      89      85
     503     504     100  100000
     503     502     100  100000
     503     603     100  100000
     503     403     100  100000
     503    2500      -2      28
     503    1764      -5      39
     504     505     100  100000
     504     503     100  100000
     504     604     100  100000
     504     404     100  100000
     504    4105     -27      44
     504     194     -21      11
     505     506     100  100000
     505     504     100  100000
     505     605     100  100000
     505     405     100  100000
     505     580      41      19
     505    8732     -17      84
     506     507     100  100000
     506     505     100  100000
     506     606     100  100000
     506     406     100  100000
     506    6376      88      22
     506    2842     -16      26
     507     508     100  100000
     507     506     100  100000
     507     607     100  100000
     507     407     100  100000
     507    4856     -84      76
     507    3936      78      87
     508     509     100  100000
     508     507     100  100000
     508     608     100  100000
     508     408     100  100000
     508    8190      -4      31
     508    9820      79      43
     509     510     100  100000
     509     508     100  100000
     509     609     100  100000
     509     409     100  100000
     509    2906      12      92
     509    4182     -66      60
     510     511     100  100000
     510     509     100  100000
     510     610     100  100000
     510     410     100  100000
     510    9883      -2      17
     510    9031      12      81
     511     512     100  100000
     511     510     100  100000
     511     611     100  100000
     511     411     100  100000
     511     961     -51      17
     511    5275     -52      49
     512     513     100  100000
     512     511     100  100000
     512     612     100  100000
     512     412     100  100000
     512    3726       6      64
     512    5622      93      45
     513     514     100  100000
     513     512     100  100000
     513     613     100  100000
     513     413     100  100000
     513    4204      20      55
     513    8310       7      74
     514     515     100  100000
     514     513     100  100000
     514     614     100  100000
     514     414     100  100000
     514    2869     -47      41
     514    6261      13      71
     515     516     100  100000
     515     514     100  100000
     515     615     100  100000
     515     415     100  100000
     515    5978      -1      19
     515    3142     -46      14
     516     517     100  100000
     516     515     100  100000
     516     616     100  100000
     516     416     100  100000
     516    4694     -72      94
     516     301     -17      16
     517     518     100  100000
     517     516     100  100000
     517     617     100  100000
     517     417     100  100000
     517    4564      65      41
     517    2894     -83      41
     518     519     100  100000
     518     517     100  100000
     518     618     100  100000
     518     418     100  100000
     518    9985      -4      64
     518     676     -47      62
     519     520     100  100000
     519     518     100  100000
     519     619     100  100000
     519     419     100  100000
     519    8518       4      96
     519    1004     -33      54
     520     521     100  100000
     520     519     100  100000
     520     620     100  100000
     520     420     100  100000
     520    4924       6      94
     520    2524      68      82
     521     522     100  100000
     521     520     100  100000
     521     621     100  100000
     521     421     100  100000
     521    2565     -26      62
     521    7057     -52      55
     522     523     100  100000
     522     521     100  100000
     522     622     100  100000
     522     422     100  100000
     522    9460     -48      37
     522    7703     -37      44
     523     524     100  100000
     523     522     100  100000
     523     623     100  100000
     523     423     100  100000
     523    5481      27      47
     523    9523      23      89
     524     525     100  100000
     524     523     100  100000
     524     624     100  100000
     524     424     100  100000
     524    9450      81      65
     524    4952      19      58
     525     526     100  100000
     525     524     100  100000
     525     625     100  100000
     525     425     100  100000
     525    6183     -81      88
     525    4755     -41      67
     526     527     100  100000
     526     525     100  100000
     526     626     100  100000
     526     426     100  100000
     526    4546     -43      40
     526    1107      15      88
     527     528     100  100000
     527     526     100  100000
     527     627     100  100000
     527     427     100  100000
     527    7641     -12      29
     527    8690      62      39
     528     529     100  100000
     528     527     100  100000
     528     628     100  100000
     528     428     100  100000
     528    4506      65      84
     528    1346     -56      73
     529     530     100  100000
     529     528     100  100000
     529     629     100  100000
     529     429     100  100000
     529    6293      13      65
     529    6071      -6      43
     530     531     100  100000
     530     529     100  100000
     530     630     100  100000
     530     430     100  100000
     530    4969       1      74
     530    8938      -5      51
     531     532     100  100000
     531     530     100  100000
     531     631     100  100000
     531     431     100  100000
     531     555       3      87
     531    2763      96      39
     532     533     100  100000
     532     531     100  100000
     532     632     100  100000
     532     432     100  100000
     532    4708     -53      46
     532    5593      58      17
     533     534     100  100000
     533     532     100  100000
     533     633     100  100000
     533     433     100  100000
     533    8911       9      27
     533    1922     -84      17
     534     535     100  100000
     534     533     100  100000
     534     634     100  100000
     534     434     100  100000
     534    2851     -50      85
     534     607      33      10
     535     536     100  100000
     535     534     100  100000
     535     635     100  100000
     535     435     100  100000
     535    4963     -65      30
     535    1121      54      22
     536     537     100  100000
     536     535     100  100000
     536     636     100  100000
     536     436     100  100000
     536    1723      54      91
     536    4125     -15      93
     537     538     100  100000
     537     536     100  100000
     537     637     100  100000
     537     437     100  100000
     537    4765     -34      38
     537    8734      41      66
     538     539     100  100000
     538     537     100  100000
     538     638     100  100000
     538     438     100  100000
     538    8333     -54      74
     538    2913      60      69
     539     540     100  100000
     539     538     100  100000
     539     639     100  100000
     539     439     100  100000
     539    5734      22      43
     539    3855      80      34
     540     541     100  100000
     540     539     100  100000
     540     640     100  100000
     540     440     100  100000
     540    2077       7      94
     540    7292     -61      15
     541     542     100  100000
     541     540     100  100000
     541     641     100  100000
     541     441     100  100000
     541    8297     -35      77
     541    6246       6      82
     542     543     100  100000
     542     541     100  100000
     542     642     100  100000
     542     442     100  100000
     542    7274      60      65
     542    1842     -63      57
     543     544     100  100000
     543     542     100  100000
     543     643     100  100000
     543     443     100  100000
     543     974      55      45
     543     460     -24      80
     544     545     100  100000
     544     543     100  100000
     544     644     100  100000
     544     444     100  100000
     544    7901     -69      92
     544    8578      95      87
     545     546     100  100000
     545     544     100  100000
     545     645     100  100000
     545     445     100  100000
     545    7426     -73      30
     545    3918      47      78
     546     547     100  100000
     546     545     100  100000
     546     646     100  100000
     546     446     100  100000
     546    1748      73      59
     546    1289      75      47
     547     548     100  100000
     547     546     100  100000
     547     647     100  100000
     547     447     100  100000
     547    8754      64      44
     547    8019      28      13
     548     549     100  100000
     548     547     100  100000
     548     648     100  100000
     548     448     100  100000
     548    1254     -85      36
     548    9942     -85      53
     549     550     100  100000
     549     548     100  100000
     549     649     100  100000
     549     449     100  100000
     549    5989     -64      30
     549    6510      -6      52
     550     551     100  100000
     550     549     100  100000
     550     650     100  100000
     550     450     100  100000
     550    9033       8      12
     550    8486     -10      53
     551     552     100  100000
     551     550     100  100000
     551     651     100  100000
     551     451     100  100000
     551    5931     -89      71
     551    3365      -8      88
     552     553     100  100000
     552     551     100  100000
     552     652     100  100000
     552     452     100  100000
     552    6267       8      94
     552    3769      86      81
     553     554     100  100000
     553     552     100  100000
     553     653     100  100000
     553     453     100  100000
     553     615      63      22
     553    7156       4      34
     554     555     100  100000
     554     553     100  100000
     554     654     100  100000
     554     454     100  100000
     554    1236     -12      48
     554    9799      63      88
     555     556     100  100000
     555     554     100  100000
     555     655     100  100000
     555     455     100  100000
     555      42     -45      43
     555     566      34      66
     556     557     100  100000
     556     555     100  100000
     556     656     100  100000
     556     456     100  100000
     556     148     -15      67
     556    6559     -45      49
     557     558     100  100000
     557     556     100  100000
     557     657     100  100000
     557     457     100  100000
     557    7166       0      24
     557    5742     -57      70
     558     559     100  100000
     558     557     100  100000
     558     658     100  100000
     558     458     100  100000
     558    1866      -9      73
     558    1303      82      66
     559     560     100  100000
     559     558     100  100000
     559     659     100  100000
     559     459     100  100000
     559    4589     -23      54
     559    5966       5      62
     560     561     100  100000
     560     559     100  100000
     560     660     100  100000
     560     460     100  100000
     560    3444     -84      43
     560     565     -85      70
     561     562     100  100000
     561     560     100  100000
     561     661     100  100000
     561     461     100  100000
     561    4528      47      84
     561    9417     -72      72
     562     563     100  100000
     562     561     100  100000
     562     662     100  100000
     562     462     100  100000
     562    8249      37      19
     562    9063      47      39
     563     564     100  100000
     563     562     100  100000
     563     663     100  100000
     563     463     100  100000
     563    7484      82      43
     563    2223       0      98
     564     565     100  100000
     564     563     100  100000
     564     664     100  100000
     564     464     100  100000
     564    1628      77      26
     564    9078     -96      95
     565     566     100  100000
     565     564     100  100000
     565     665     100  100000
     565     465     100  100000
     565    8494     -88      67
     565    5466      68      93
     566     567     100  100000
     566     565     100  100000
     566     666     100  100000
     566     466     100  100000
     566    6511      72      81
     566    1386     -19      75
     567     568     100  100000
     567     566     100  100000
     567     667     100  100000
     567     467     100  100000
     567    9191      -9      76
     567    9983     -47      18
     568     569     100  100000
     568     567     100  100000
     568     668     100  100000
     568     468     100  100000
     568    8676     -93      64
     568    1043     -37      33
     569     570     100  100000
     569     568     100  100000
     569     669     100  100000
     569     469     100  100000
     569     611      76      58
     569    1303      96      55
     570     571     100  100000
     570     569     100  100000
     570     670     100  100000
     570     470     100  100000
     570    8919      64      65
     570    7954      83      44
     571     572     100  100000
     571     570     100  100000
     571     671     100  100000
     571     471     100  100000
     571    9625      77      43
     571     514      64      81
     572     573     100  100000
     572     571     100  100000
     572     672     100  100000
     572     472     100  100000
     572     414      -3      42
     572    2448     -24      89
     573     574     100  100000
     573     572     100  100000
     573     673     100  100000
     573     473     100  100000
     573    6878      82      12
     573    3555     -62      68
     574     575     100  100000
     574     573     100  100000
     574     674     100  100000
     574     474     100  100000
     574    3910     -44      53
     574     654      73      80
     575     576     100  100000
     575     574     100  100000
     575     675     100  100000
     575     475     100  100000
     575    7359       0      37
     575    4580     -21      92
     576     577     100  100000
     576     575     100  100000
     576     676     100  100000
     576     476     100  100000
     576    4570       0      73
     576    3847     -54      15
     577     578     100  100000
     577     576     100  100000
     577     677     100  100000
     577     477     100  100000
     577    6089     -55      26
     577    2615      81      81
     578     579     100  100000
     578     577     100  100000
     578     678     100  100000
     578     478     100  100000
     578    2982      14      28
     578     433      61      10
     579     580     100  100000
     579     578     100  100000
     579     679     100  100000
     579     479     100  100000
     579    3667      80      90
     579    5976      27      12
     580     581     100  100000
     580     579     100  100000
     580     680     100  100000
     580     480     100  100000
     580    4859     -32      32
     580    2545      78      29
     581     582     100  100000
     581     580     100  100000
     581     681     100  100000
     581     481     100  100000
     581    9625     -73      80
     581    9024     -79      27
     582     583     100  100000
     582     581     100  100000
     582     682     100  100000
     582     482     100  100000
     582    1115     -62      80
     582     943      38      41
     583     584     100  100000
     583     582     100  100000
     583     683     100  100000
     583     483     100  100000
     583     223     -67      17
     583    9843      99      29
     584     585     100  100000
     584     583     100  100000
     584     684     100  100000
     584     484     100  100000
     584    9094     -86      37
     584    2339      20      22
     585     586     100  100000
     585     584     100  100000
     585     685     100  100000
     585     485     100  100000
     585     232       9      15
     585    4917      13      34
     586     587     100  100000
     586     585     100  100000
     586     686     100  100000
     586     486     100  100000
     586    4801     -37      59
     586    1748      -1      44
     587     588     100  100000
     587     586     100  100000
     587     687     100  100000
     587     487     100  100000
     587    4165     -78      53
     587    5315      70      32
     588     589     100  100000
     588     587     100  100000
     588     688     100  100000
     588     488     100  100000
     588     372      29      74
     588    4257      55      61
     589     590     100  100000
     589     588     100  100000
     589     689     100  100000
     589     489     100  100000
     589    2608      50      26
     589    5871      98      84
     590     591     100  100000
     590     589     100  100000
     590     690     100  100000
     590     490     100  100000
     590    7340     -40      50
     590    3867       7      28
     591     592     100  100000
     591     590     100  100000
     591     691     100  100000
     591     491     100  100000
     591    4670      70      67
     591    1767     -66      82
     592     593     100  100000
     592     591     100  100000
     592     692     100  100000
     592     492     100  100000
     592    7712     -16      53
     592    3895     -49      76
     593     594     100  100000
     593     592     100  100000
     593     693     100  100000
     593     493     100  100000
     593    8347      83      18
     593    2451     -92      97
     594     595     100  100000
     594     593     100  100000
     594     694     100  100000
     594     494     100  100000
     594    8702      54      97
     594    6993       7      79
     595     596     100  100000
     595     594     100  100000
     595     695     100  100000
     595     495     100  100000
     595    6970      70      15
     595     827      22      54
     596     597     100  100000
     596     595     100  100000
     596     696     100  100000
     596     496     100  100000
     596     931     -57      94
     596    7371      -3      92
     597     598     100  100000
     597     596     100  100000
     597     697     100  100000
     597     497     100  100000
     597    3186      80      11
     597    1612      -8      70
     598     599     100  100000
     598     597     100  100000
     598     698     100  100000
     598     498     100  100000
     598    7042      27      43
     598    2712      11      69
     599     600     100  100000
     599     598     100  100000
     599     699     100  100000
     599     499     100  100000
     599    5562     -84      17
     599    1941     -61      88
     600     501     100  100000
     600     599     100  100000
     600     700     100  100000
     600     500     100  100000
     600    7905     -12      12
     600    7387       4      14
     601     602     100  100000
     601     700     100  100000
     601     701     100  100000
     601     501     100  100000
     601    8436      50      62
     601    2581      70      20
     602     603     100  100000
     602     601     100  100000
     602     702     100  100000
     602     502     100  100000
     602    6578     -82      56
     602    6764     -67      71
     603     604     100  100000
     603     602     100  100000
     603     703     100  100000
     603     503     100  100000
     603    1941      59      56
     603    9586      44      47
     604     605     100  100000
     604     603     100  100000
     604     704     100  100000
     604     504     100  100000
     604    6388       9      97
     604     281       2      40
     605     606     100  100000
     605     604     100  100000
     605     705     100  100000
     605     505     100  100000
     605    8867      77      15
     605    1441     -72      93
     606     607     100  100000
     606     605     100  100000
     606     706     100  100000
     606     506     100  100000
     606    8602     -48      29
     606    5759     -86      19
     607     608     100  100000
     607     606     100  100000
     607     707     100  100000
     607     507     100  100000
     607    7427     -77      91
     607    9935     -45      82
     608     609     100  100000
     608     607     100  100000
     608     708     100  100000
     608     508     100  100000
     608    2694     -42      55
     608    2021     -46      86
     609     610     100  100000
     609     608     100  100000
     609     709     100  100000
     609     509     100  100000
     609    2324     -79      22
     609    2459     -14      81
     610     611     100  100000
     610     609     100  100000
     610     710     100  100000
     610     510     100  100000
     610    9882      33      94
     610    5065      84      56
     611     612     100  100000
     611     610     100  100000
     611     711     100  100000
     611     511     100  100000
     611    1013      87      53
     611    5245      81      29
     612     613     100  100000
     612     611     100  100000
     612     712     100  100000
     612     512     100  100000
     612    1487     -14      16
     612    8293     -98      25
     613     614     100  100000
     613     612     100  100000
     613     713     100  100000
     613     513     100  100000
     613     302      -5      82
     613    8654      49      68
     614     615     100  100000
     614     613     100  100000
     614     714     100  100000
     614     514     100  100000
     614    8800      37      95
     614     755      34      52
     615     616     100  100000
     615     614     100  100000
     615     715     100  100000
     615     515     100  100000
     615    5977     -10      47
     615    8341     -39      34
     616     617     100  100000
     616     615     100  100000
     616     716     100  100000
     616     516     100  100000
     616     507      -2      35
     616    4923       0      54
     617     618     100  100000
     617     616     100  100000
     617     717     100  100000
     617     517     100  100000
     617    7887       6      20
     617    6599     -38      25
     618     619     100  100000
     618     617     100  100000
     618     718     100  100000
     618     518     100  100000
     618      75       0      18
     618     776      50      70
     619     620     100  100000
     619     618     100  100000
     619     719     100  100000
     619     519     100  100000
     619    9432     -62      89
     619    2931      43      31
     620     621     100  100000
     620     619     100  100000
     620     720     100  100000
     620     520     100  100000
     620    8651      30      58
     620    6815     -21      54
     621     622     100  100000
     621     620     100  100000
     621     721     100  100000
     621     521     100  100000
     621    6170     -31      60
     621    3308     -61      60
     622     623     100  100000
     622     621     100  100000
     622     722     100  100000
     622     522     100  100000
     622    8542       2      13
     622    8297      50      87
     623     624     100  100000
     623     622     100  100000
     623     723     100  100000
     623     523     100  100000
     623    3658      95      66
     623    9993     -96      53
     624     625     100  100000
     624     623     100  100000
     624     724     100  100000
     624     524     100  100000
     624    8302     -86      83
     624    5512     -29      66
     625     626     100  100000
     625     624     100  100000
     625     725     100  100000
     625     525     100  100000
     625    7129     -47      71
     625    8062      37      62
     626     627     100  100000
     626     625     100  100000
     626     726     100  100000
     626     526     100  100000
     626    9853     -16      72
     626    1847     -98      52
     627     628     100  100000
     627     626     100  100000
     627     727     100  100000
     627     527     100  100000
     627    8180      18      10
     627    7527     -32      47
     628     629     100  100000
     628     627     100  100000
     628     728     100  100000
     628     528     100  100000
     628     398     -55      82
     628     166      10      52
     629     630     100  100000
     629     628     100  100000
     629     729     100  100000
     629     529     100  100000
     629    1411      -1      94
     629    9951     -58      22
     630     631     100  100000
     630     629     100  100000
     630     730     100  100000
     630     530     100  100000
     630    6373      21      93
     630    2676     -91      78
     631     632     100  100000
     631     630     100  100000
     631     731     100  100000
     631     531     100  100000
     631    1834      86      18
     631    7721      71      32
     632     633     100  100000
     632     631     100  100000
     632     732     100  100000
     632     532     100  100000
     632    2260     -28      70
     632    4762     -30      82
     633     634     100  100000
     633     632     100  100000
     633     733     100  100000
     633     533     100  100000
